# Name dist solution_id designation source_id random_index ref_epoch ra ra_error dec dec_error parallax parallax_error parallax_over_error pmra pmra_error pmdec pmdec_error ra_dec_corr ra_parallax_corr ra_pmra_corr ra_pmdec_corr dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr astrometric_n_obs_al astrometric_n_obs_ac astrometric_n_good_obs_al astrometric_n_bad_obs_al astrometric_gof_al astrometric_chi2_al astrometric_excess_noise astrometric_excess_noise_sig astrometric_params_solved astrometric_primary_flag astrometric_weight_al astrometric_pseudo_colour astrometric_pseudo_colour_error mean_varpi_factor_al astrometric_matched_observations visibility_periods_used astrometric_sigma5d_max frame_rotator_object_type matched_observations duplicated_source phot_g_n_obs phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_flux_over_error phot_g_mean_mag phot_bp_n_obs phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_flux_over_error phot_bp_mean_mag phot_rp_n_obs phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_flux_over_error phot_rp_mean_mag phot_bp_rp_excess_factor phot_proc_mode bp_rp bp_g g_rp radial_velocity radial_velocity_error rv_nb_transits rv_template_teff rv_template_logg rv_template_fe_h phot_variable_flag l b ecl_lon ecl_lat priam_flags teff_val teff_percentile_lower teff_percentile_upper a_g_val a_g_percentile_lower a_g_percentile_upper e_bp_min_rp_val e_bp_min_rp_percentile_lower e_bp_min_rp_percentile_upper flame_flags radius_val radius_percentile_lower radius_percentile_upper lum_val lum_percentile_lower lum_percentile_upper datalink_url
HD099890 3.762823041427694e-05 1635721458409799680 "Gaia DR2 5342908873501621504" 5342908873501621504 180580976 2015.5 172.27393060524636 0.03647488128894358 -56.644242966602164 0.03390769163092268 0.5113238704800818 0.048494122355924284 10.544037818908691 -6.154313931090709 0.07165897473929096 2.9091446811257073 0.059971120477811155 0.01874730922281742 -0.19232772290706635 -0.34461626410484314 -0.07121913135051727 0.3055691421031952 0.00700127799063921 -0.16116932034492493 0.16145285964012146 0.2003975808620453 0.018223654478788376 292 292 282 10 19.520383834838867 1035.696044921875 0.14384602320948198 7.427549970146739 31 False 29.985797882080078 1.797519642537643 0.009408349934540022 0.008173917420208454 33 17 0.045010488480329514 0 40 True 330 9356971.528885905 5318.533978742719 1759.3140869140625 8.260527610778809 35 7027542.667104872 9718.272934271226 723.126708984375 8.234379768371582 36 3854756.3347680196 5495.448483542715 701.4452514648438 8.296927452087402 1.1630151271820068 0 -0.06254768371582031 -0.026147842407226562 -0.03639984130859375 "" "" 0 "" "" "" NOT_AVAILABLE 291.7511847637128 4.4294171923729895 205.8890490520801 -52.726220553627726 100001 8598.6669921875 7420.0 9615.0 0.2849999964237213 0.13439999520778656 0.43799999356269836 0.14300000667572021 0.07620000094175339 0.2232999950647354 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5342908873501621504
HD100213 3.6614563085412145e-05 1635721458409799680 "Gaia DR2 5237207155697930496" 5237207155697930496 348762763 2015.5 172.7954462655488 0.033624862388645 -65.74225397475058 0.03273016284010386 0.42242580163877236 0.03906617679381607 10.813082695007324 -6.805931590217871 0.06441956869978879 -1.000783316984928 0.06213789566273453 -0.02027093805372715 -0.2527001202106476 -0.47485440969467163 0.009019643068313599 0.06649278849363327 0.059272848069667816 -0.2781095504760742 0.21241973340511322 0.1975838541984558 -0.056079257279634476 248 248 243 5 15.805829048156738 774.7396850585938 0.07328038228863401 1.679511698108068 31 True 60.3239860534668 1.7697714266777873 0.00929075776061188 -0.07799258083105087 28 18 0.04429931938648224 0 32 True 283 7298737.882959991 68955.33975284522 105.84732055664062 8.53024673461914 29 5210525.481911432 160883.49652929508 32.38694763183594 8.559184074401855 31 3444685.2821392114 111274.29781893674 30.956701278686523 8.419046401977539 1.1858503818511963 0 0.1401376724243164 0.028937339782714844 0.11120033264160156 "" "" 0 "" "" "" NOT_AVAILABLE 294.80784677036075 -4.144369553127561 217.7312487888974 -58.97802208860491 100001 9644.0 9342.0 9822.0 0.4729999899864197 0.2475000023841858 0.6830999851226807 0.2370000034570694 0.11599999666213989 0.3440999984741211 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5237207155697930496
HD101190 3.2620893376188405e-05 1635721458409799680 "Gaia DR2 5333958578283024000" 5333958578283024000 164198448 2015.5 174.5412427947064 0.03222431174929406 -63.19683297112063 0.0305086746746625 0.2970941293511279 0.038944774878637275 7.628600597381592 -5.6685145558321555 0.059177167187357785 0.9447914614012015 0.0543611738739778 0.09139823168516159 -0.2216900736093521 -0.4117525517940521 -0.046237003058195114 0.21391446888446808 0.04069671034812927 -0.24954144656658173 0.2551504075527191 0.1633598655462265 0.12781226634979248 254 254 247 7 14.571402549743652 723.5711059570312 0.06950699827608786 1.5959176504106471 31 False 66.37562561035156 1.7904034912097764 0.00838156305060911 -0.042246367782354355 29 16 0.041379623115062714 0 40 False 317 23497381.220987454 10391.006000696256 2261.319091796875 7.260817050933838 30 16530281.962041652 13756.23169160656 1201.65771484375 7.305687427520752 31 10709022.712844005 28145.765275696147 380.4843444824219 7.187545299530029 1.1592485904693604 0 0.11814212799072266 0.04487037658691406 0.0732717514038086 "" "" 0 "" "" "" NOT_AVAILABLE 294.78153046658747 -1.4904548585738762 215.1174430928906 -56.717164219141864 100001 9113.0 8943.0 9288.0 0.26649999618530273 0.05689999833703041 0.39309999346733093 0.14300000667572021 0.03819999843835831 0.1979999989271164 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5333958578283024000
HD101205 0.00046028022024751806 1635721458409799680 "Gaia DR2 5333579693434155008" 5333579693434155008 1347132042 2015.5 174.5849159029646 0.1700317420018017 -63.37229024059802 0.09056270694546886 0.3506844118087505 0.1353875253160655 2.590226888656616 -4.167554648358635 0.2941063973871423 0.3109714555448042 0.14327228364363204 -0.09369584918022156 0.0960080549120903 -0.68376225233078 0.29800334572792053 0.5171657800674438 0.2093406617641449 -0.2968932092189789 0.08881953358650208 0.1025228425860405 -0.3989500403404236 135 135 125 10 23.25132179260254 958.166259765625 0.3133070401273271 22.58100538985605 31 False 8.482466697692871 1.8525738674368226 0.025985923143425245 -0.012417837046086788 16 12 0.17116516828536987 0 24 False 149 2465657.3947561393 10406.638300195295 236.93121337890625 9.708534240722656 2 4441989.109936583 2941059.712508903 1.5103362798690796 8.732444763183594 2 1218358.1157581827 61410.96259738367 19.83942413330078 9.54748249053955 2.2956745624542236 0 -0.815037727355957 -0.9760894775390625 0.16105175018310547 "" "" 0 "" "" "" NOT_AVAILABLE 294.849447821665 -1.6534316597247172 215.3735798318587 -56.82426091624694 102011 9421.0 8004.75 9696.0 "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5333579693434155008
HD103779 3.773341843359116e-05 1635721458409799680 "Gaia DR2 5333030349981565056" 5333030349981565056 361474778 2015.5 179.23971705967494 0.026358486498655524 -63.24908538460373 0.02656579058642771 0.42049319386613465 0.036005867608755966 11.678462982177734 -6.809763271643574 0.05292397355021648 1.1322910215666178 0.045564537367777075 0.007957003079354763 -0.13047707080841064 -0.33497509360313416 -0.021428106352686882 0.1300995647907257 0.03196261078119278 -0.23029930889606476 0.030194664373993874 0.3106445372104645 0.020434170961380005 296 296 291 5 15.562108993530273 841.6200561523438 0.0 0.0 31 False 111.48312377929688 1.7864893149891095 0.00741558117936574 0.004029502626508474 35 18 0.0358971431851387 0 46 True 358 25875973.00994562 10704.112771374173 2417.385986328125 7.156124114990234 39 18747781.900258664 27679.975404176876 677.3048706054688 7.169013500213623 37 11118487.800535247 33088.91239683957 336.0185241699219 7.146805763244629 1.1542085409164429 0 0.02220773696899414 0.012889385223388672 0.009318351745605469 "" "" 0 "" "" "" NOT_AVAILABLE 296.84666143163923 -1.0228122193590279 217.8485744441432 -55.25144732371276 100001 9285.75 8722.25 9593.0 0.24950000643730164 0.029899999499320984 0.46799999475479126 0.11720000207424164 0.011500000022351742 0.210999995470047 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5333030349981565056
HD122879 1.7906532340521956e-05 1635721458409799680 "Gaia DR2 5867709832216848128" 5867709832216848128 1020882569 2015.5 211.6048052570108 0.023798090931362027 -59.71590528160865 0.026169912914299143 0.41917364439088184 0.03864754159336439 10.846062660217285 -2.1883028611122386 0.06532706024364561 -0.3326382882123271 0.06247139744748522 -0.04057687148451805 0.04251604154706001 -0.4478949010372162 0.29832929372787476 -0.18623794615268707 0.35585498809814453 -0.45421162247657776 -0.3679791986942291 0.07159542292356491 -0.06532754004001617 403 403 386 17 17.684614181518555 1105.9949951171875 0.0 0.0 31 True 242.8970184326172 1.7273418039428277 0.0055974491266726455 0.03666109964251518 45 13 0.0458214245736599 0 51 False 424 54060834.356135696 28314.25065981265 1909.3154296875 6.35615873336792 45 36765143.865928754 59730.791060229756 615.5140991210938 6.437797546386719 43 26173889.30879941 47359.79909866514 552.6604614257812 6.217249393463135 1.1642260551452637 0 0.22054815292358398 0.08163881301879883 0.13890933990478516 "" "" 0 "" "" "" NOT_AVAILABLE 312.2629494692224 1.7905268477275817 233.75969725005484 -43.40536856490932 100001 8366.25 7950.0 8722.0 0.448199987411499 0.15569999814033508 0.7200999855995178 0.2199999988079071 0.06930000334978104 0.3619999885559082 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5867709832216848128
HD124979 5.223200334843955e-05 1635721458409799680 "Gaia DR2 5897456668300003584" 5897456668300003584 241605793 2015.5 214.54968458672556 0.039376430081377145 -51.503825936344114 0.03891580941240494 0.2926544418406667 0.04681986124890695 6.25064754486084 -9.073476188799809 0.09725948867520001 5.321020057594939 0.10045920036909196 -0.10576923936605453 -0.25493019819259644 -0.39964306354522705 -0.07889755070209503 -0.0804060623049736 -0.0727272555232048 -0.2975233495235443 0.019305508583784103 0.012854662723839283 -0.09805357456207275 200 200 197 3 16.234243392944336 716.5665283203125 0.10468982180224075 3.6471481108676267 31 True 48.0164680480957 1.7624708450919728 0.010435773515527987 -0.021902285516262054 23 11 0.06401678919792175 0 25 True 213 7606868.2394422395 5760.909932951796 1320.42822265625 8.485350608825684 22 5358181.8217489 6675.203301990623 802.6994018554688 8.528844833374023 22 3519668.942772177 6095.032001159621 577.4652099609375 8.395665168762207 1.167083501815796 0 0.1331796646118164 0.043494224548339844 0.08968544006347656 "" "" 0 "" "" "" NOT_AVAILABLE 316.40430261779625 9.084103464327105 231.09244259100547 -35.285237072235354 100001 9133.5 8810.75 9344.0 0.6937000155448914 0.4909000098705292 0.8216000199317932 0.33899998664855957 0.22830000519752502 0.40709999203681946 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5897456668300003584
HD147888 0.00011343270284522798 1635721458409799680 "Gaia DR2 6050944063425483520" 6050944063425483520 966460660 2015.5 246.35114028507772 0.2872565314203873 -23.460298620025846 0.20866972511851614 10.898150225771497 0.3558778403629926 30.623289108276367 -17.800667890789846 0.901922334110335 -16.658724370886787 0.7143504993078235 -0.2286151647567749 0.30981752276420593 -0.2458663135766983 -0.025648435577750206 -0.11543936282396317 -0.05186959356069565 -0.34511134028434753 0.022863315418362617 0.06256770342588425 -0.09726281464099884 507 507 484 23 243.5880126953125 116729.28125 2.040199253039194 2052.782598434881 31 True 0.21945632994174957 1.6289365330746002 0.0716318926535332 -0.09391643851995468 57 12 0.44736412167549133 0 61 True 513 43479512.703036144 13217.518941506807 3289.53662109375 6.592654228210449 48 25736566.014311623 26990.777530074174 953.5318603515625 6.825011730194092 56 26090335.65584242 26956.460639351142 967.8695068359375 6.2207207679748535 1.1919844150543213 0 0.6042909622192383 0.23235750198364258 0.3719334602355957 "" "" 0 "" "" "" NOT_AVAILABLE 353.64689272305895 17.709221963308106 248.39854388693786 -1.777045801565082 100001 6676.0 6562.0 6868.33349609375 0.510699987411499 0.05249999836087227 1.2991000413894653 0.2883000075817108 0.04270000010728836 0.6359999775886536 200111 2.8129777908325195 2.6576404571533203 2.911565065383911 14.160958290100098 13.643107414245605 14.67880916595459 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6050944063425483520
HD148422 3.3314529303368415e-05 1635721458409799680 "Gaia DR2 5928712107386038400" 5928712107386038400 810248332 2015.5 247.74952718369616 0.03951904018430524 -56.49536483337771 0.03382645025055459 0.14419823096039733 0.04662731553609199 3.0925698280334473 -2.668210150630176 0.06937776235369424 -5.4435944496111635 0.06031477442521454 0.19927871227264404 -0.2945507764816284 -0.41714951395988464 -0.3041948974132538 -0.21672528982162476 -0.23535609245300293 -0.5380340814590454 0.00958299357444048 0.2989940345287323 0.03034660965204239 249 249 241 8 15.253652572631836 745.2759399414062 0.0 0.6233552883411354 31 False 187.57025146484375 1.7513894824250034 0.00960942580300027 0.06667644530534744 28 14 0.04660638049244881 0 30 True 259 6852304.137763999 3090.8861463249946 2216.9384765625 8.598773956298828 28 4801373.661080602 7285.172639428011 659.0610961914062 8.647974014282227 28 3176656.6002777447 6638.024352041295 478.5545349121094 8.506994247436523 1.164284348487854 0 0.14097976684570312 0.04920005798339844 0.09177970886230469 "" "" 0 "" "" "" NOT_AVAILABLE 329.9155634556551 -5.604505216388175 255.36483630701574 -34.18104939451662 100001 9009.3330078125 8686.6669921875 9286.0 0.2669999897480011 0.08240000158548355 0.65829998254776 0.12129999697208405 0.030899999663233757 0.32199999690055847 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5928712107386038400
HD149404 2.7489109886334567e-05 1635721458409799680 "Gaia DR2 5968468321845736192" 5968468321845736192 1187601252 2015.5 249.09399212782512 0.1476028738084552 -42.858875919669146 0.12507135232902614 0.7597091953963221 0.16513555404946284 4.600518703460693 -3.3674621739988497 0.2515297962217806 -2.8226523345577195 0.1889415412735369 -0.12029118835926056 -0.11987338215112686 -0.5712118744850159 0.011470132507383823 -0.15844686329364777 0.07654394209384918 -0.8454114198684692 -0.2886958718299866 0.45595380663871765 -0.3124643862247467 459 459 412 47 67.57627868652344 6977.31787109375 0.4515122332864665 102.2738351118561 31 True 4.464071750640869 1.6819013032053314 0.02265781782905462 0.12371952831745148 52 11 0.14574307203292847 0 62 False 471 150759801.13415143 189258.6312280044 796.5808715820312 5.24265193939209 49 84822340.67738535 138729.88855892856 611.4208374023438 5.5301127433776855 48 91101749.34497084 311501.431515267 292.46014404296875 4.86310338973999 1.1669164896011353 0 0.6670093536376953 0.2874608039855957 0.3795485496520996 "" "" 0 "" "" "" NOT_AVAILABLE 340.53752422992727 3.005782980539918 253.77434781243147 -20.590070997384498 100001 6290.5 6177.60009765625 6360.33349609375 "" "" "" "" "" "" "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5968468321845736192
HD151805 1.8175898277786333e-05 1635721458409799680 "Gaia DR2 5968022641705148416" 5968022641705148416 74753831 2015.5 252.89879420103745 0.05460085648499924 -41.77655265126315 0.0384068461639425 0.5983775879113378 0.05338817808654937 11.208054542541504 -1.0266710326813229 0.08750691195103028 -2.10023320456169 0.061897936536597614 0.22158865630626678 -0.3395126760005951 -0.46462732553482056 -0.3008783161640167 -0.17965388298034668 -0.1447405368089676 -0.7874486446380615 -0.16260801255702972 0.3293704688549042 -0.022155454382300377 253 253 249 4 12.206940650939941 623.9507446289062 0.0 1.8029637649748086e-15 31 True 223.5279541015625 1.7267490270477321 0.009569246329789132 0.1073913723230362 29 12 0.05648380145430565 0 31 False 263 5698427.663419538 2078.2756258928707 2741.90185546875 8.798977851867676 30 3854689.8595326496 5442.246540935635 708.2902221679688 8.886414527893066 30 2824739.3801789093 4545.771471679136 621.3993530273438 8.63447380065918 1.1721529960632324 0 0.2519407272338867 0.08743667602539062 0.1645040512084961 "" "" 0 "" "" "" NOT_AVAILABLE 343.1981765830785 1.5855993725170412 256.57843872656986 -19.130777719882822 100001 8365.6669921875 8279.0 8600.25 0.5285000205039978 0.036400001496076584 0.9710999727249146 0.24199999868869781 0.014000000432133675 0.4697999954223633 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5968022641705148416
HD152233 2.2385322028692053e-05 1635721458409799680 "Gaia DR2 5966510229078336768" 5966510229078336768 485124713 2015.5 253.51495475803947 0.049161614550114016 -41.79163282947545 0.0403016161767068 0.5573440201080899 0.04886505533030923 11.405778884887695 -1.7333936423042662 0.0931696005885254 -2.793921833178529 0.06661525589181332 0.1581592857837677 -0.05852751061320305 -0.5282503366470337 -0.15932729840278625 -0.21429520845413208 -0.07686507701873779 -0.7919784784317017 -0.1721750944852829 0.29952508211135864 -0.025549232959747314 233 233 227 6 13.434083938598633 641.08349609375 0.07318957772594653 2.045621053741171 31 False 96.72254180908203 1.7095306921932292 0.009856632966924083 0.129638209939003 26 12 0.06018576771020889 0 28 False 247 47347872.74519285 18415.605722860077 2571.0732421875 6.500114440917969 27 31467947.004719548 74502.9887490868 422.3716125488281 6.606717109680176 23 23994715.2595222 180156.55516772508 133.18812561035156 6.311631202697754 1.1713865995407104 0 0.2950859069824219 0.10660266876220703 0.18848323822021484 "" "" 0 "" "" "" NOT_AVAILABLE 343.47769514792503 1.2205864273542022 257.0630128875574 -19.089864890313642 100001 8181.0 8000.75 8308.3330078125 0.5012999773025513 0.3352000117301941 0.8306999802589417 0.26750001311302185 0.17960000038146973 0.42899999022483826 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966510229078336768
HD152234 1.547041086392441e-05 1635721458409799680 "Gaia DR2 5966510057279631488" 5966510057279631488 1154638713 2015.5 253.50765576974942 0.6248340654627352 -41.80639980857624 0.5946135495203546 0.623398325780146 0.7285867497702695 0.8556267619132996 1.3755194853550248 1.1316511566170413 -3.969535831807903 1.025289853631386 0.06559095531702042 -0.13087670505046844 -0.33314839005470276 -0.09136584401130676 -0.05963106453418732 -0.04691805690526962 -0.44010108709335327 -0.3371133506298065 0.17308597266674042 0.00905293133109808 349 349 332 17 396.7549133300781 477135.34375 5.085489428730156 12072.520826561542 31 False 0.037739142775535583 1.7526858263748695 0.18811526480536686 0.04052584990859032 42 12 0.5779162645339966 0 48 False 358 139346553.02186197 303735.8254797899 458.7754821777344 5.328125 32 88039774.3552164 199127.83028793635 442.1269226074219 5.489690780639648 30 70788637.21930136 290341.5992403113 243.81155395507812 5.1370110511779785 1.1398086547851562 0 0.3526797294616699 0.16156578063964844 0.19111394882202148 "" "" 0 "" "" "" NOT_AVAILABLE 343.4628010806169 1.2154934458735756 257.05916295382565 -19.10517619623026 100001 7509.0 7341.10009765625 7665.5 0.4602999985218048 0.07800000160932541 0.9976999759674072 0.2709999978542328 0.04690000042319298 0.5299999713897705 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966510057279631488
HD152248 1.5763509049499813e-05 1635721458409799680 "Gaia DR2 5966509885480902656" 5966509885480902656 75674766 2015.5 253.54192165776044 0.056999364593117996 -41.825048702730896 0.043725664117739906 0.5886302707040181 0.05827910938520061 10.10019302368164 -0.20199173744740048 0.10977079117295513 -2.076847456044597 0.07481213906888809 0.1250695437192917 -0.2177138328552246 -0.3781116306781769 -0.1675054281949997 -0.11828352510929108 -0.10372202098369598 -0.6841887831687927 -0.03427259624004364 0.22169482707977295 0.0024335163179785013 262 262 247 15 23.8673152923584 1236.4234619140625 0.18042415192710157 12.504582433085393 31 False 25.615211486816406 1.6804057761343574 0.01121243571126665 0.10958719253540039 30 12 0.06599481403827667 0 35 False 254 76943374.19606467 101888.08626055234 755.1753540039062 5.97293758392334 26 50917564.67413779 259408.94318061566 196.28298950195312 6.084218978881836 25 38948221.22317118 110260.45974016846 353.23834228515625 5.785700798034668 1.1679470539093018 0 0.29851818084716797 0.1112813949584961 0.18723678588867188 "" "" 0 "" "" "" NOT_AVAILABLE 343.464435756068 1.1839132903782625 257.08835408273075 -19.120642676311046 100001 7947.0 7780.5 8207.5 0.2653000056743622 0.07400000095367432 0.6330999732017517 0.14300000667572021 0.03660000115633011 0.34279999136924744 200111 50.21116638183594 47.07441711425781 52.38315963745117 9059.58203125 7871.9375 10247.2265625 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966509885480902656
HD152249 1.7254751727129568e-05 1635721458409799680 "Gaia DR2 5966509748041919616" 5966509748041919616 1285758172 2015.5 253.54849448245744 0.046367564108486886 -41.849258638730994 0.04232719327632493 0.48388396844003617 0.054827855989576076 8.825512886047363 -0.372947308422629 0.09070563955734721 -2.3462093940553146 0.07098884007068244 -0.0005359812639653683 -0.08096245676279068 -0.37187546491622925 -0.04380543529987335 -0.3877006471157074 0.042055509984493256 -0.7883929014205933 -0.14237730205059052 0.448233425617218 -0.11307203024625778 253 253 243 10 16.90807342529297 828.7694702148438 0.09761776464295338 3.880152556247615 31 False 68.19976043701172 1.7049261821558148 0.010847377955896556 0.08013061434030533 29 12 0.05607011169195175 0 32 False 283 53875916.061519474 41568.97706269604 1296.0606689453125 6.359879016876221 30 34876422.903740175 71533.11008766975 487.5563659667969 6.495058536529541 27 28235575.041293148 84414.72961059542 334.4863586425781 6.134928226470947 1.1714324951171875 0 0.36013031005859375 0.1351795196533203 0.22495079040527344 "" "" 0 "" "" "" NOT_AVAILABLE 343.44872865361833 1.1648478089721404 257.0965565522952 -19.144095796726056 100001 7891.9150390625 7692.33349609375 8137.0 0.6912000179290771 0.46540001034736633 0.9901000261306763 0.36480000615119934 0.22130000591278076 0.5278000235557556 200111 51.685420989990234 48.61880111694336 54.402225494384766 9335.9912109375 7915.24267578125 10756.740234375 https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5966509748041919616
HD152723 1.4507485808938552e-05 1635721458409799680 "Gaia DR2 5969698194333785088" 5969698194333785088 1006756848 2015.5 254.2277898330746 0.2702635281295744 -40.51234527689784 0.23994718893780878 0.059767006251360666 0.3361613096865727 0.17779263854026794 -1.649531991555679 0.4847062193441686 0.9187671290215738 0.3811475788830373 0.2226007729768753 -0.10970867425203323 -0.430717408657074 -0.2807106673717499 -0.1618962287902832 -0.14984814822673798 -0.6555681228637695 -0.4850739538669586 0.30551305413246155 0.019128020852804184 255 255 239 16 130.8925323486328 29828.064453125 1.2951034381921789 569.3784133165586 31 False 0.5216931700706482 1.703856062904347 0.06812609043252249 0.18480262160301208 29 12 0.2595464885234833 0 36 False 273 25849692.46361076 10973.104477448152 2355.73193359375 7.157227039337158 26 17308187.948931437 14216.890564447716 1217.4383544921875 7.255759239196777 27 12922944.928906651 26685.935746833035 484.260498046875 6.983516216278076 1.169496774673462 0 0.27224302291870117 0.09853219985961914 0.17371082305908203 "" "" 0 "" "" "" NOT_AVAILABLE 344.8110340600346 1.605192019983651 257.4678305143059 -17.756776019165688 100001 8328.5 7800.0 8543.5 0.32269999384880066 0.20839999616146088 0.7369999885559082 0.1647000014781952 0.10729999840259552 0.3560999929904938 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5969698194333785088
HD157857 6.148071975054434e-05 1635721458409799680 "Gaia DR2 4165963456443515520" 4165963456443515520 1139131197 2015.5 261.57216110639126 0.052940278477542485 -10.992993545840875 0.0461527006627045 0.2516558078862467 0.06483563083474242 3.8814430236816406 -12.702272666145381 0.10741582405066909 0.5759712954736234 0.08122171676032493 0.14481393992900848 0.12182706594467163 -0.37561675906181335 -0.16513487696647644 -0.46222272515296936 -0.07978369295597076 -0.5443013310432434 -0.2558351159095764 0.303775817155838 0.22896191477775574 142 142 141 1 9.148059844970703 348.2926025390625 0.0 0.0 31 True 75.1158676147461 1.7518777579960345 0.013928160394230652 -0.005726139526814222 16 9 0.06502119451761246 0 19 False 149 15748407.380103335 8786.035958107235 1792.43603515625 7.695274353027344 17 10385763.750676412 23941.009183498227 433.8064270019531 7.8102922439575195 18 7967150.9452247955 25445.62832871549 313.1048889160156 7.508662223815918 1.1653822660446167 0 0.30163002014160156 0.11501789093017578 0.18661212921142578 "" "" 0 "" "" "" NOT_AVAILABLE 12.970550365055992 13.310368334347691 261.5354283138471 12.198992724611008 100001 7859.0 7761.45751953125 8188.0 0.609000027179718 0.19499999284744263 0.9904999732971191 0.3370000123977661 0.14100000262260437 0.49079999327659607 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4165963456443515520
HD160993 1.9396292537034885e-05 1635721458409799680 "Gaia DR2 5954950891557481344" 5954950891557481344 718548030 2015.5 266.323611186731 0.05049083746390212 -45.63703234950759 0.042990081687561 0.29115806540231753 0.05118508532382955 5.688337802886963 -0.8337017141217768 0.08804867682231546 -2.581257505034687 0.06951731964974281 0.38876253366470337 -0.12019359320402145 -0.4045577049255371 -0.45929157733917236 -0.23634986579418182 -0.3825761079788208 -0.4542137384414673 -0.2378210723400116 0.27571946382522583 0.1927504986524582 159 159 155 4 11.545479774475098 450.61309814453125 0.0 0.0 31 False 70.50629425048828 1.7844472939489093 0.011962187354107309 0.19224505126476288 18 11 0.060018137097358704 0 23 False 175 16293996.846278964 11231.640005094081 1450.722900390625 7.658296585083008 20 11739241.065860532 17955.59560850214 653.7929077148438 7.677288055419922 19 7094245.311272554 17021.13272215133 416.7904357910156 7.634654521942139 1.155854344367981 0 0.0426335334777832 0.018991470336914062 0.02364206314086914 "" "" 0 "" "" "" NOT_AVAILABLE 345.6068712708276 -8.562215823400498 267.22382893770623 -22.23317384561229 100001 9225.6669921875 8505.3330078125 9585.75 0.2199999988079071 0.008899999782443047 0.5565999746322632 0.12600000202655792 0.0038999998942017555 0.32409998774528503 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5954950891557481344
HD163522 8.118456112488815e-06 1635721458409799680 "Gaia DR2 5956625619572502016" 5956625619572502016 1611840623 2015.5 269.6468167231325 0.06308694985681727 -42.486141462494636 0.05679600095604427 0.2281612618670646 0.06822339640714317 3.3443257808685303 2.0001037412146645 0.11016878330684682 -0.5207887910959179 0.09402019486548392 0.40901029109954834 -0.1859515756368637 -0.28450870513916016 -0.47498491406440735 -0.30115532875061035 -0.3334454894065857 -0.4961206018924713 -0.271621972322464 0.24343499541282654 0.2705969214439392 157 157 157 0 14.532539367675781 570.6466674804688 0.11592190164515878 3.236996040778377 31 False 29.2935848236084 1.7835246387745443 0.013891748527307048 0.23988588154315948 18 10 0.07193047553300858 0 19 True 156 8441734.179862421 10764.807206305408 784.1974487304688 8.372286796569824 16 6139472.589522478 26064.334817011353 235.5507049560547 8.381060600280762 17 3631457.4460218684 21970.62608997889 165.2869415283203 8.361717224121094 1.157455325126648 0 0.01934337615966797 0.0087738037109375 0.010569572448730469 "" "" 0 "" "" "" NOT_AVAILABLE 349.5713962020296 -9.088848290196516 269.72447530635685 -19.04719840456314 100001 9274.6669921875 7738.5 9606.75 0.19750000536441803 0.00989999994635582 0.448199987411499 0.10199999809265137 0.004900000058114529 0.24379999935626984 "" "" "" "" "" "" "" https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5956625619572502016
